Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5611","Importations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5072","Variation de stock","2734","Viande de Volailles","2015","2015","Milliers de tonnes","-1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5072","Variation de stock","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5072","Variation de stock","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5072","Variation de stock","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","12","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","12","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5123","Pertes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5123","Pertes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5171","Alimentation pour touristes","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5171","Alimentation pour touristes","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5171","Alimentation pour touristes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5171","Alimentation pour touristes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5170","R?sidus","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2734","Viande de Volailles","2016","2016","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2734","Viande de Volailles","2019","2019","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","64.24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2016","2016","kg","63.31","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","60.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","61.22","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","30.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","274","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2016","2016","Kcal/personne/jour","270","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","258","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","261","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2019","2019","Kcal/personne/jour","129","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","21.27","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","20.99","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","20.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","20.34","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","10.67","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","20.42","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","20.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","19.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","19.4","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","9.36","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5072","Variation de stock","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5072","Variation de stock","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5072","Variation de stock","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5072","Variation de stock","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5911","Exportations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5123","Pertes","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5123","Pertes","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5123","Pertes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5123","Pertes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5171","Alimentation pour touristes","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5171","Alimentation pour touristes","2734","Viande de Volailles","2016","2016","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5171","Alimentation pour touristes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5171","Alimentation pour touristes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5170","R?sidus","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2734","Viande de Volailles","2016","2016","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","56.41","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2016","2016","kg","55.83","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","51.87","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","49.9","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","51.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","190","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2016","2016","Kcal/personne/jour","189","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","177","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","167","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2019","2019","Kcal/personne/jour","174","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","19.29","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","19.28","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","17.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","16.97","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","17.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","11.87","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","11.8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","10.48","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","10.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
